,0,1,2,3,4,5,6,7,8,9,10
2024-05-16 12:00:00,0.06412521122137722,0.08166641464942029,0.08769019394985328,0.09080584234893348,0.09283278969114239,0.09433239623923616,0.09558543818,0.09673884766421423,0.09786693916201956,0.09900475090688496,0.10016626056324633
2021-01-22 02:00:00,0.03431515530608373,0.05963310035370199,0.060547969008534236,0.059768706099030525,0.058598302634287634,0.05728438942235357,0.055971223115932084,0.054735583296730436,0.05361004638682148,0.05260179889473738,0.05170491335531987
2018-05-11 09:00:00,0.05076547605294788,0.04863189887353203,0.03923432660917062,0.022804392541446183,0.00017120610262388218,0.024345234949928046,0.04803564485982755,0.06965657563392454,0.08872210954941726,0.10508623284250372,0.11874675593838394
2022-03-18 20:00:00,0.07793139897258076,0.10037157758748894,0.10006464527615624,0.09854551927246728,0.09729179689401517,0.0962666855069307,0.09538488516196639,0.09458001123283533,0.09380854269380838,0.0930449884691058,0.09227621802034282
2022-04-13 16:00:00,0.06109452322541011,0.05710433962838347,0.056976924110885604,0.0566610611873419,0.05601173572135164,0.05527285401083752,0.054562018641403996,0.05391293187668486,0.05332398143645105,0.052782378374255694,0.05227417959303939
2023-07-20 19:00:00,0.1808735838852882,0.19739050119107598,0.2010695689882753,0.20071439920260026,0.20231148049522912,0.20657041148205324,0.21232571748338333,0.21840457314052372,0.22415482392771424,0.22940433265724677,0.23428328711928328
2022-02-03 08:00:00,0.14622542888819573,0.1699792593277327,0.1747553462634023,0.1739734129203097,0.1712024944852021,0.16785662222834422,0.1646215145929843,0.16183637799577516,0.15966133602068466,0.15815544184025182,0.15731721864795803
2024-04-09 06:00:00,0.06010408029827075,0.075246889482327,0.07837788312295697,0.07888262360191992,0.07862991320213514,0.07804575689482511,0.0772728371555357,0.0763735406136431,0.07538385416860086,0.07432914847874222,0.07322882277607762
2022-10-27 03:00:00,0.3949962263521243,0.4377269233555114,0.42432680726165084,0.4113915081577028,0.4039282022439823,0.4017208905084756,0.4046831399530151,0.4129246728293416,0.42646308190522203,0.4451012412868544,0.46842540034789826
2020-04-02 12:00:00,0.05437869796909189,0.07701674367572656,0.08027345937256633,0.08176354951311049,0.08307291327365915,0.08416177957504524,0.08504871334753114,0.08578238872963462,0.08641081985036057,0.08697318137560764,0.08749904524819392
2018-03-12 16:00:00,0.07826727489354797,0.07328719625293774,0.07311583719160107,0.07231902593174905,0.07113698827643786,0.06987097600189594,0.06864698746510164,0.06750958987858142,0.06646979279471645,0.06552510143539766,0.06466794567055932
2018-10-31 23:00:00,0.057958625819775754,0.0528641559020167,0.05330943979914849,0.05389522247448204,0.054301293067789476,0.05457445092511033,0.05475471782556603,0.05487292128276339,0.054953499270866714,0.055015424458334766,0.055073104757152005
2023-02-15 00:00:00,0.03251408975858743,0.055399309673672244,0.05848267184693663,0.05918923454180601,0.05961253147896312,0.059867199727009116,0.05996829108372216,0.05993065120640778,0.05977237750613759,0.059512213096183944,0.059167594471587336
2020-04-21 04:00:00,0.052912330037564646,0.075981763683845,0.0785541196217512,0.07946774496514164,0.08040642156203515,0.08138338776319051,0.08236939362675814,0.08333541928450808,0.08425485592656089,0.0851062308704175,0.08587426332930545
2020-04-08 13:00:00,0.024691334605477903,0.004519926797896099,0.011700748058117511,0.016988583670584725,0.02167186052316693,0.025867023605181488,0.029650798424395934,0.03308468727053453,0.03621426239264596,0.039072422067474404,0.04168312888571508
2019-03-06 22:00:00,0.05170771592107306,0.043358913437824,0.04144307322758636,0.04145674855034026,0.04219266971931077,0.043192854596556786,0.044190667671899095,0.04506558330070906,0.0457861487766783,0.046360757223433274,0.04681071351840078
2019-09-06 01:00:00,0.47703513971733696,0.552960177196054,0.5886189924890005,0.6157041583385127,0.6347915830488392,0.6481690872537498,0.6574229152417258,0.6636576438734998,0.6676573371947261,0.6699692795640704,0.6709709421599446
2023-02-10 02:00:00,0.006450250829173549,0.031667696961388006,0.03410520209222903,0.03363825992872697,0.03250002995098585,0.031146140940947146,0.029782436133824367,0.02851450892399311,0.027394308726682633,0.026442819793206163,0.02566305627348842
2023-12-21 17:00:00,0.0222720861715235,0.03416347381652069,0.03633236018467254,0.03667860172701268,0.03659730675020178,0.03637865980562217,0.03611031554343485,0.035822202815089556,0.03552616372633861,0.03522864470643515,0.03493457132761316
2021-10-29 21:00:00,0.08073447182961148,0.10371475498705804,0.10252506738206613,0.10313399095984463,0.10457501575501654,0.10630158943655353,0.10813331937080864,0.11002249260561854,0.11196103104759049,0.11394610615557138,0.11597041054958286
2019-11-15 19:00:00,0.03225025102048886,0.04476853292636541,0.04690027562567818,0.04703883266897498,0.046762758813704855,0.04643124652931199,0.046151048517065044,0.045947508052280366,0.04581757903539009,0.04574963579904801,0.04573079539644899
2021-06-28 11:00:00,0.009954433626437031,0.00013128682457997777,0.0027711803251445123,0.004202391318630111,0.005281216956133761,0.006140272119749741,0.006813656991804997,0.007340998036251253,0.0077605414046526475,0.008102007277052268,0.008386118482277397
2020-03-10 23:00:00,0.04741123495854327,0.04325386236615551,0.05915662279824123,0.0702764488749285,0.07763022346620709,0.08243337638790216,0.08549831372578823,0.08733805591559604,0.08828515635879493,0.08856772011860325,0.0883510122228058
2022-02-17 10:00:00,0.17517715334720826,0.18419604286250887,0.19034082338926228,0.19458605765771325,0.19771926425855788,0.20011247913597827,0.20189598945327722,0.20313691729462968,0.20388923807532403,0.2042009819171693,0.2041133845463464
2018-04-02 21:00:00,0.06782068839492163,0.06144310017053187,0.061652416758752035,0.06205366703499865,0.062317239296775385,0.06250849885321619,0.0626498653937958,0.06274685852719607,0.06280352252443774,0.062825154634667,0.06281768013637858
2024-02-20 02:00:00,0.09761169221207842,0.1202772219924292,0.12852485418465187,0.13195963405758546,0.13352739988500018,0.13418793504431342,0.13432554410976832,0.1341045675871942,0.133593911148369,0.13282042741732497,0.13179412917958952
2023-11-09 12:00:00,0.2914608618403643,0.30855490269389707,0.3247380133804991,0.33798484079747004,0.34991176564232157,0.3611244644768799,0.37187811326986236,0.3823213236023792,0.3925516786426008,0.40263449957513225,0.41261459192442085
2023-09-28 15:00:00,0.06559045087362315,0.08714317540978885,0.08422697587231105,0.08311266266654428,0.08295192002689057,0.08313324447721462,0.08339246738821961,0.08362319408973229,0.08378937817196973,0.08388336781675658,0.0839069446188868
2023-02-17 01:00:00,0.12066782261793117,0.142289714568673,0.1472682436846811,0.14744873791806865,0.14563852745202946,0.14279445231848223,0.1393629972468566,0.1355776380556596,0.13157431688335314,0.1274389751039944,0.12322741559479514
2021-09-02 07:00:00,0.18858062346512597,0.201004180782355,0.20744315279299913,0.20876708893287063,0.20887807179866855,0.2088945359421112,0.2088621898685637,0.2085652335881823,0.2077853281112734,0.20637892648485756,0.20428802370408833
2018-07-09 21:00:00,0.0012810895752396647,0.008619544276915867,0.01006994584964826,0.010434260562046709,0.010674478055121884,0.010914118765105098,0.011164271721138923,0.011415366724400682,0.011655783264740607,0.011876179178598364,0.012070040546601005
2018-02-06 12:00:00,0.09060816777106426,0.08947072391082361,0.0917770528866468,0.09332758262597352,0.09408362996345906,0.09432506286642017,0.09426682569777621,0.09404851851464804,0.09375327807577234,0.09342705303475039,0.09309307747099979
2021-05-05 02:00:00,0.2418200937211631,0.27987575484661154,0.2897157396557718,0.291375090376377,0.2897615009473231,0.28671558897551913,0.2829575656799408,0.2788847060125593,0.274829739448937,0.2711063272803707,0.2679979999107238
2023-01-31 13:00:00,0.0784520963649576,0.07572532205299884,0.07740589815705494,0.07874004217984415,0.07956581254231579,0.08002637903690953,0.08023769294048236,0.080283236246564,0.08021960674800237,0.08008327943905887,0.07989682094041126
2022-07-16 06:00:00,0.01683131814107081,0.042536426004203744,0.043569827840135335,0.04289662370513115,0.042045948804526126,0.0413541382734106,0.04095465553590765,0.0408755530404682,0.04109494939544119,0.041572699847561005,0.042266166892260704
2023-05-09 03:00:00,0.21584998826588048,0.2480461341400031,0.2512260684412759,0.24738451496833994,0.24280636390484187,0.23894498940262385,0.23586251209790954,0.23331545282848193,0.2310785788968536,0.22901469663621582,0.22706752251677606
2021-05-26 17:00:00,0.050842720082483445,0.043897648966200166,0.04303196432269854,0.042179862816280396,0.04117249274033936,0.04015951151584298,0.03921202801349591,0.03835472630924679,0.03759163328737857,0.03691810115070565,0.03632623254824854
2018-09-04 06:00:00,0.04023433325408621,0.03162180652607037,0.03030275015983816,0.030041585654008236,0.029925090200834246,0.029860631301514794,0.029834531845720838,0.029840401417999683,0.029872637601504493,0.029926050271849795,0.02999604212605844
2024-08-16 02:00:00,0.05489053543041658,0.04837365923512658,0.04757178976865013,0.046664001897208554,0.04556649174449485,0.044453523420681734,0.0434032411903694,0.04244156077528576,0.04157190900115118,0.04078869133705093,0.040083237353139956
2020-01-22 14:00:00,0.20965773422952716,0.24815775905549395,0.2615088179121583,0.2716035861522259,0.27850233422112536,0.2830198519849579,0.2858591064212953,0.28746977029264636,0.28813450278220737,0.2880569103765171,0.28740963689634197
2019-10-25 03:00:00,0.05474779220008149,0.07298072896771796,0.08286686007871333,0.0888406621503452,0.09324717587120589,0.09683071370376957,0.10000407934469771,0.10304032284456045,0.1061244427493666,0.109379788277778,0.11288524804468124
2018-01-04 07:00:00,0.12307642621568163,0.12421305770672518,0.12822147465921843,0.13105988477042274,0.13305851807511754,0.13447247942058052,0.13544110589616218,0.13606172752527662,0.1364102719446864,0.1365476029339224,0.13652261433565488
2024-12-10 00:00:00,0.06503994817829122,0.05924790782267225,0.05870820010400259,0.05782507813096643,0.05666086064181632,0.05544292970184633,0.05426866276125958,0.05317147127400474,0.05215809111821084,0.0512246252333218,0.050363380270511515
2021-08-26 15:00:00,0.08921477149862335,0.08250031101348472,0.08220836750281513,0.08221112452045971,0.08204480200136512,0.08177902226468457,0.08146297408029617,0.08112816564632017,0.0807961187714924,0.08048079728079481,0.08019057209555047
2024-10-07 20:00:00,0.2067970611726847,0.21655157053377114,0.2265508151666941,0.23401391267892643,0.23976959864870495,0.24420726749209945,0.24754777187570837,0.24995923246536508,0.25157962438130893,0.25252434524346207,0.25289155277517894
2019-09-14 06:00:00,0.014195797569758665,0.038206635284269035,0.04076310550551071,0.04055910862478187,0.04003417447543664,0.03958184431875214,0.03930653373707055,0.0392177720133315,0.03929285958383989,0.03950245596948922,0.039820159722335324
2018-01-22 21:00:00,0.12583760087547194,0.13372553365328022,0.13031443376407453,0.11920494942329672,0.1014157789971631,0.08521585047285064,0.07725634944351123,0.08084886199749752,0.09675237110861722,0.1242208438811861,0.1617671784700262
2021-05-07 02:00:00,0.11422765901556839,0.13722569727070758,0.14426011132199007,0.1468068915054151,0.14800790442417394,0.14894130090682425,0.14999858458251009,0.15129106899918487,0.15282370725953948,0.15456706676548965,0.1564850490291748
2021-06-17 07:00:00,0.10389731196242794,0.0914443748996476,0.10063303856868126,0.10953105100400463,0.11863861080688283,0.12773368472657173,0.13641909914267994,0.1444177166051467,0.15159351960280054,0.1579109733350597,0.16339396830919192
2023-07-07 07:00:00,0.14414726622277327,0.14897410467211591,0.1544505187699195,0.15787250493542987,0.1597201407288638,0.16055242392403196,0.1607664479374257,0.16062715085028312,0.16030795876255077,0.15992177486440287,0.15954163215278358
2024-11-22 15:00:00,0.17882067455678977,0.1862384559878077,0.194608510525958,0.20089720789171317,0.20573498259533957,0.2095117937455307,0.21248701015136465,0.21486070938358987,0.2167885625894072,0.2183899457709243,0.21975547222541206
2023-04-25 05:00:00,0.01842957674116295,0.02958697018109952,0.0311147297542163,0.03095348908313015,0.03045075583111916,0.029902081650545996,0.029398681647374064,0.028964008549403335,0.02859407550145516,0.028274278711850922,0.027987382503554675
2018-03-09 22:00:00,0.012849734421502279,0.003931474527135498,0.0027411533955550515,0.002604850884289324,0.002614194420882495,0.002627273759960661,0.0026138098028220653,0.0025743647133799515,0.002518467655896168,0.002456694393897676,0.002398080759457327
2020-09-01 22:00:00,0.010425769964929488,0.02074928117048068,0.022362517566944184,0.02261790566648127,0.022778591803062034,0.02299138262349849,0.023240754574277576,0.023499907467632444,0.023752615440575008,0.023992406746875607,0.024218844188263842
2019-04-10 05:00:00,0.04050557051750549,0.05292014948514277,0.05434505534870216,0.05360459684565347,0.05243055552332946,0.051236352403862935,0.05014318181563042,0.049176775028799115,0.04832776855424808,0.04757498547300376,0.046895253097645945
2022-03-16 20:00:00,0.017794961675848205,0.007888351761901497,0.019955909021096018,0.027488312170409687,0.03143367236945621,0.03304087508161534,0.03325880332267524,0.03271851457806518,0.03181026668708301,0.030764975427892815,0.029714316818626563
2019-07-09 02:00:00,0.09676831733275815,0.12196950346663134,0.12222819963241527,0.12276133687634103,0.12354354895147586,0.12436673440317388,0.12516659226740084,0.12592973989816703,0.12666560265497287,0.127394076527954,0.12813745952871436
2024-12-20 10:00:00,0.008589943972927325,0.0011351345046321886,0.0030424928636338137,0.0034250268956123155,0.003507917580707116,0.0035078739303174267,0.0034816008284280077,0.003451449818425458,0.0034275596587365373,0.00341413620558437,0.0034123578254501305
2020-10-26 16:00:00,0.02844506933080727,0.020115142341786338,0.019425293303609502,0.019503072202659184,0.019666423448963185,0.019865786990947855,0.020087378610818895,0.020319755613322256,0.02055448285594322,0.020786354740937846,0.02101273927197136
2024-09-23 09:00:00,0.0707960045109842,0.06452685729799774,0.06480381255306805,0.06524577345141594,0.06552938816945594,0.06572164708123229,0.06584560194002044,0.06590827486173534,0.06591608685896724,0.06587719406350934,0.06580051872551791
2018-02-27 00:00:00,0.024919727395976896,0.002305943479346248,0.0073048111816651105,0.008948783687210832,0.009473323625976946,0.00937287819340895,0.008893157576840427,0.008182699441415394,0.0073369658084365,0.00641868294304855,0.0054694090829101125
2021-01-29 02:00:00,0.030326137553957067,0.02228574484110517,0.021120567824084665,0.02047165085039284,0.019866807028524124,0.01932727808050958,0.018868967353695983,0.018490210011005582,0.018181318783061336,0.017930362459408062,0.01772588313773988
2018-08-21 18:00:00,0.9421111774005911,1.085029117743581,1.1591518268129435,1.221890715772503,1.2861023768289845,1.3580807118885143,1.4380185515484798,1.524048437220696,1.6140382383349208,1.7061832404846948,1.799111113669575
2019-08-16 18:00:00,0.09539811617261268,0.09880685625290807,0.11474543052330119,0.1257906207191458,0.13334845062694764,0.13835983069429775,0.14139521041920639,0.14291929434662334,0.1433311998905633,0.14295885633642308,0.1420568597955513
2020-02-24 17:00:00,0.10956147614414241,0.13119369173795148,0.1301112722488823,0.12872618181344078,0.12815711749935454,0.12815657035752184,0.12851299606905126,0.12908355356737503,0.129779519544069,0.1305491851888926,0.13136395265056644
2020-11-30 13:00:00,0.025324350278901255,0.017451008900581252,0.016647406678683852,0.0166308763471592,0.016667170438163594,0.01666698373105169,0.016617212236296038,0.016524171499181083,0.016399184132520356,0.01625317682285053,0.01609500874980452
2020-08-22 03:00:00,0.05430992919641113,0.04192945032664433,0.05337041059925608,0.06329259187998082,0.0716119210452815,0.07835939564381383,0.08362065561326723,0.08756963408895603,0.09041968670795372,0.09238382194377533,0.09365346082537984
2019-10-22 12:00:00,0.19450885970947845,0.20585721660725897,0.21147206845592792,0.2158935122890202,0.21933513830611634,0.22178044136994976,0.22330343530368071,0.22405394736688838,0.22420041288934162,0.2238970538077602,0.22327154543535793
2021-10-26 07:00:00,0.07641685201575603,0.0914330217025614,0.0930906793552712,0.09183380825221486,0.09002995400686775,0.08830221887856178,0.0868374797632555,0.08567128132006059,0.08478479459147048,0.0841429205465802,0.083709094926596
2023-11-02 16:00:00,0.1231370382872275,0.12878474174155416,0.1412888784792906,0.14781213143807487,0.15067788616487074,0.15130935793258143,0.15056255521255274,0.14906816576906445,0.14729682018158732,0.14557331949132213,0.1440972157066
2024-08-29 20:00:00,0.16299769098506048,0.16333878878475086,0.17767484807391776,0.18882714505142728,0.19769373917991576,0.2049800156578712,0.2110997869994684,0.2163516949505342,0.22099026666464944,0.22523915541368533,0.22928865694991274
2023-01-20 14:00:00,0.0634221310713311,0.08053759223878854,0.08603936530193025,0.08865793111533084,0.09014039634431821,0.09097095070579715,0.09138755755995938,0.09152381452086525,0.09145794217414721,0.09123733475366022,0.09089152405678547
2024-02-20 17:00:00,0.7791078864166383,0.8915610304690841,0.9104671526879521,0.9400468190936602,0.9798745829341533,1.0231249636647106,1.065843158841567,1.106365271597535,1.144262842125228,1.179691801130024,1.2130362962578218
2022-11-30 12:00:00,0.003959206766798016,0.0056957019683016715,0.006945738139515487,0.00707454151089993,0.007106563998131619,0.007157288973357652,0.007233783789642346,0.007330667237726197,0.0074424153972488,0.007564427349643377,0.007692825397940133
2018-03-21 04:00:00,0.13763259490743032,0.16173830211935855,0.16770762669368142,0.16869035854306114,0.16833439587411655,0.16799092158463033,0.1681837199135028,0.1690634882633207,0.17061919363825834,0.17277683661280127,0.17544519519373442
2018-11-16 12:00:00,0.06588906986120792,0.0595622178288508,0.059755639604435785,0.06011443250323933,0.060357746894900574,0.060569164453305104,0.06077651471353667,0.06098355909749067,0.061188942142966614,0.06139121608983672,0.061589526778562255
2023-02-09 02:00:00,0.2417571389609444,0.2846441979199137,0.30015312119286625,0.3093632347717277,0.31296349093186526,0.3125953389356712,0.3095232728827967,0.3045235988518981,0.29805716905357016,0.2904127756091755,0.2817864214662589
2024-09-06 20:00:00,0.06880256122538944,0.08868921622231567,0.09800478074576949,0.10371896071775392,0.10824620549679799,0.112293986194356,0.11612927930079026,0.119864835536176,0.12354700512638754,0.12719171051658643,0.13080154426163293
2022-06-30 14:00:00,0.07650522680540944,0.09608128829731069,0.10295897719317501,0.10582800990414884,0.10697478160516105,0.10720531942046628,0.10689779446940285,0.10625349444370347,0.10539766587107913,0.1044192679563377,0.10338610593777253
2020-03-12 21:00:00,0.11038976055433598,0.09448856967058088,0.09932348726034346,0.10385352168784635,0.10926194202541026,0.11559773978441006,0.12241676206480483,0.129272606469648,0.13583860032636788,0.141911960553367,0.1473874501605275
2023-02-09 13:00:00,0.03405094214099984,0.026024250296004418,0.02510460326352162,0.024670250922234842,0.024221145924426694,0.0237778446310467,0.023359259615353893,0.022969847938496966,0.022607849201192333,0.022269536682376835,0.02195094398274466
2021-04-23 17:00:00,0.06704505369436964,0.08981765485225333,0.09086840859750384,0.0906223599017436,0.09065574210965505,0.09096737156490525,0.0915012709576941,0.0922056287927711,0.09303957777889627,0.09397302318754994,0.09498418617456499
