"","DATE","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
"264","2020-09-20",10.8295780978912,4.56820287476724,17.0559996250001,0.0468118736759087,0,0,13.3018315018315,36.0085164835165,0,7.17042190210882,40.8380301725263,87.9790815128024,32745.3333333333,8.86833333333333,9.89916666666667,9.50916666666667,8.31416666666667,2.36125,1.16875,1.03375
"265","2020-09-21",12.2499689353856,5.29682893359364,19.1700242591547,0.113291158653478,0,0,17.6082706766917,39.0279197994987,0.0108585858585859,5.76088965047298,41.296929267661,89.0739993219668,36251.8888888889,11.5075,12.7354166666667,12.7466666666667,11.98375,2.16166666666667,0.48875,0.409583333333333
"266","2020-09-22",13.4350069106975,5.88096331281739,20.9584165077709,0.0794451406293512,0,0,23.0347222222222,38.9141414141414,0,4.56499308930251,46.5523251745263,93.9149856588187,36702,12.3545833333333,13.4358333333333,13.24125,13.2554166666667,2.55625,1.64875,0.395416666666667
"267","2020-09-23",16.2925345895934,9.41587478425714,23.1339441639633,0.097747523544625,0,0,26.2724867724868,38.7861212861213,0.338158899923605,2.04562431033019,48.886322609852,94.2220567014685,37958.4444444444,16.5325,13.38125,13.1525,12.1091666666667,3.70958333333333,2.705,2.65875
"268","2020-09-24",15.2107027835289,9.65238454963306,20.7328885257807,0.454695366362033,0,0,16.2406593406593,39.7028083028083,0.324211931149271,3.1135091476204,58.4011778046724,96.1979235519558,38657,14.9570833333333,15.1270833333333,14.8625,14.7116666666667,3.47208333333333,2.79166666666667,0.452083333333333
"269","2020-09-25",15.8889844335297,9.43099468954249,22.3415173070216,0.70245902587079,0,0,19.2277056277056,34.7298701298701,0.297432686842853,2.40844825331318,58.2247931293908,95.9451765773605,34954.2,16.52,17.6679166666667,17.6425,18.0920833333333,2.28583333333333,0.456666666666667,0.379583333333333
"270","2020-09-26",18.0732033469514,12.1003014655137,24.0477237242723,0.543783826019739,0,0,20.2186370717454,38.4422398589065,0.846699601052542,0.773496254101113,57.7123928263147,94.5434741137627,32560,9.91,12.8820833333333,13.2579166666667,13.2020833333333,4.66833333333333,2.89625,0.785833333333333
"271","2020-09-27",19.577042542061,15.5106002086887,23.6250620410033,0.811425090504038,0,0,21.2601695250818,44.2078732183995,2.45460204668165,0.877559504620675,61.723239922037,92.1829973141078,36462.1111111111,9.23541666666667,10.4495833333333,10.6320833333333,10.4483333333333,2.74166666666667,0.72625,0.352083333333333
"272","2020-09-28",17.8876502095682,13.4510017974024,22.2982292445535,7.6343612335279,0,0,22.1017212725546,40.8768993352327,1.55170692431562,1.66405671474743,66.0017065172979,96.15779841425,40522.4444444444,26.0595833333333,20.9583333333333,18.9125,19.3116666666667,7.78625,4.39041666666667,3.13958333333333
"273","2020-09-29",14.2163123495012,11.102478724518,17.2895573652802,6.08260885167464,0,0,25.0043783377117,39.7405162738496,0.00173913043478261,3.78542678093358,63.8398543396767,95.0596330824941,34168.8,14.7129166666667,16.6170833333333,16.2995833333333,16.3591666666667,1.19708333333333,0.360416666666667,0.332916666666667
