"","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","Time"
"74",-0.838660078927501,-0.65797430892195,-0.9789205925834,-0.454016326412804,-0.219429834285548,-0.215648638525211,0.94164713925476,0.781941320439133,-0.52244999591232,0.855981785419605,0.362110334581403,-1.74947739947156,-0.386323958191188,74
"75",-1.00045227093469,-0.98355354092885,-0.989571195636358,-0.425513277549396,-0.219429834285548,-0.275669476320061,-0.285469569926109,-0.546363343523224,-0.52244999591232,1.05102371370554,-1.78459762179509,-2.44909359174923,-0.617588288469512,75
"76",-1.03719031900791,-1.0554951103598,-0.99306592476311,-0.28656091434028,0.0447831773180588,-0.215648638525211,-1.43895927655612,-0.546363343523224,-0.52244999591232,1.09531175782416,-0.956248356019374,0.909064131183594,0.0889070515719797,76
"77",-0.605201546836595,-0.649636067721059,-0.557389693628012,-0.425513277549396,-0.219429834285548,-0.155627800730361,0.573512126500499,0.714400405322403,-0.52244999591232,0.574545445946612,-0.897913900683058,0.909064131183594,0.103066092201265,77
"78",-0.954484466941594,-0.941862334924393,-0.946968783424523,-0.159009770676527,-0.219429834285548,-0.39571115190976,-1.75800962094315,-0.32122695980079,-0.52244999591232,0.99560911663102,-1.07291726669201,-0.710047628087587,0.0331449039084986,78
"79",-0.497521061104742,-0.384945387739273,-0.586512436350946,0.0305355042651398,-0.219429834285548,-0.275669476320061,-1.71710573063712,-0.508840612902822,-0.52244999591232,0.444735661461006,1.14379203608806,1.20889964215974,-0.0461573771468804,79
"80",-0.275825943421517,-0.896680702370725,0.263871651158738,0.315565992899223,-0.219429834285548,-0.275669476320061,0.868020136703907,2.98827788091898,-0.52244999591232,0.177480222814169,0.840452868339206,1.3288338465502,-0.380846798441588,80
"81",-1.38810201956936,-1.48171497453559,-1.27613898403003,-0.42195039644147,-0.219429834285548,-0.275669476320061,1.48157849129434,0.42172310648324,-0.52244999591232,1.51833893785373,-1.41125710764265,-1.76946643353663,-0.536887583648278,81
"82",-1.24368348576428,-1.26724765434522,-1.1934303946969,0.215805321877293,0.912911644015625,-0.275669476320061,-1.61075561584145,-0.118604214450601,-0.52244999591232,1.3442411092495,-0.396237584790724,-1.74947739947156,-0.581404073528006,82
"83",-0.840831786202766,-0.625203081876586,-1.01170448010579,1.39155608749289,0.49771976863853,0.594632671705259,-1.71710573063712,-0.771499727245657,-0.52244999591232,0.858599797879822,1.56380011450955,1.24887771028989,0.0477118181361582,83
"84",-0.688812276934268,-0.553261512445639,-0.795031274247157,-0.446890564196952,-0.219429834285548,-0.155627800730361,0.0826654428281518,-0.99663611096809,-0.52244999591232,0.675338925664848,1.05045690754995,0.669195722402678,-0.327473624711443,84
"85",-0.482319110177893,-0.501680764551753,-0.459537278078952,-0.418387515333544,-0.219429834285548,-0.155627800730361,-1.67620184033109,-0.433795151662007,-0.52244999591232,0.426409574239509,0.992122452213634,0.769140892728056,-0.510026193812474,85
"86",-0.275463992208973,-0.467164324231784,-0.102908491477534,-0.415537210447203,-0.219429834285548,-0.0355861251406622,0.990731807621994,-0.00603602258938384,-0.52244999591232,0.177043887404137,1.12045825395353,0.809118960858217,-0.579248170222312,86
"87",-0.468022037282403,-0.454753918723481,-0.471685622186233,-0.415537210447203,-0.219429834285548,-0.215648638525211,-0.776316253598456,-0.65893153538444,-0.52244999591232,0.409174325543104,0.513779918455831,0.00955759825516006,-0.744495245220883,87
