,Time,DATE,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,Demand,HOEP,Hour.1.Predispatch,Hour.2.Predispatch,Hour.3.Predispatch,OR.10.Min.Sync,OR.10.Min.non.sync,OR.30.Min,ALLSKY_SFC_SW_DWN,Weekday
14,225,2020-08-12,21.0011507511367,13.6864383401686,28.278696560921,0.0389365079365079,0.0,0.0,25.8,38.5444444444445,3.09957499356098,0.0984242424242424,39.4610857613966,92.3165534210728,42191.9,26.2845833333333,22.8841666666667,23.58625,28.935,10.7145833333333,8.85416666666667,3.72916666666667,25.0126740155678,Wednesday
15,142,2020-05-21,14.3788729840105,6.49812718797047,22.2147037745787,0.0706143117907824,0.0,0.0,18.1644144144144,35.0079633204633,0.143705673758866,3.76483268974839,27.0630950023107,79.1733610615963,33149.5555555556,9.41416666666667,8.24125,7.38125,6.78625,4.82291666666667,4.82291666666667,2.93208333333333,28.9925548725027,Thursday
16,87,2020-03-27,2.68229137748735,-2.45964986746902,7.78883740944883,1.26035444426749,0.0,12.0703262786596,16.9443597560976,38.8018292682927,0.0,15.3177086225126,52.3454446425035,92.2866112101406,36708.4444444444,14.8979166666667,15.8383333333333,15.62875,16.2229166666667,2.63375,1.83333333333333,1.21375,18.6370209669356,Friday
17,347,2020-12-12,1.42373619737751,-1.84056944839127,4.66808673549935,7.65845427152444,0.69078884078884,2.87052718523307,15.8472342472342,48.9621612954946,0.0,16.5762638026225,79.1959575669253,95.4837493052547,40251.2222222222,7.44583333333333,12.5141666666667,13.0116666666667,13.61375,6.05916666666667,0.7575,0.7575,2.23236763638937,Saturday
18,236,2020-08-23,22.5527258334164,16.7294490391677,28.3694459104092,4.36495595048227,0.0,0.0,20.55,37.825,4.78615862682359,0.233432793407218,55.0997813336685,96.4690342188422,45526.7777777778,19.8245833333333,37.2945833333333,33.4241666666667,28.3270833333333,3.79125,1.8625,0.820416666666667,18.8298013444285,Sunday
19,307,2020-11-02,0.926464579244411,-3.3909525575147,5.24142914795216,0.727506304752682,0.606635802469135,1.59743080993081,29.3019644098591,61.9592631053157,0.0,17.0735354207556,51.5611047821574,83.124467734994,40605.1111111111,6.80208333333333,17.745,18.76625,13.2070833333333,12.5441666666667,6.98333333333333,5.865,7.20179101944754,Monday
20,140,2020-05-19,13.8481538315809,8.15428786812631,19.4822634744719,0.222920659491867,0.0,0.0444444444444444,8.6325885668277,42.5833302835114,0.0037037037037037,4.15554987212276,34.4282395465176,68.0761280189328,32815.2222222222,-0.0854166666666667,0.1975,0.19875,0.05625,6.85083333333333,6.83083333333333,6.81208333333333,20.1382018799437,Tuesday
21,240,2020-08-27,19.1438890834111,14.5175318524423,23.7849614845938,5.66285254410254,0.0,0.0,24.5631731572521,46.4240696438065,2.90619880143537,1.76230971802423,68.9150185366156,96.9783969576166,45430.0,17.4525,19.6320833333333,18.6425,19.215,2.01375,0.897916666666667,0.2725,11.8921122909699,Thursday
22,31,2020-01-31,-5.27526120827485,-8.88430317102918,-1.6294255606649,0.321719067969068,0.421542809042809,17.4240513141829,20.1317204301075,35.3064516129032,0.0,23.2752612082748,72.1036771175364,92.821270077868,45574.0,19.2920833333333,19.7558333333333,19.6145833333333,20.1425,2.27208333333333,1.73291666666667,0.260833333333333,4.89076698939145,Friday
23,95,2020-04-04,5.66068626436082,0.46427398205659,10.8234575061909,0.46163835380306,0.107070707070707,5.76367521367521,25.1673593073593,37.3752447552447,0.0,12.3393137356392,61.1690804645606,94.300256886117,30344.2,12.4958333333333,13.1575,13.0445833333333,13.1891666666667,2.87208333333333,1.965,1.59333333333333,15.8936494668737,Saturday
24,306,2020-11-01,3.08125901416238,-1.77521390767857,7.88577944029713,5.44383018738472,1.7715404040404,0.730832577581804,27.4621092259665,61.3792845760322,0.0,14.9187409858376,61.6995911495911,92.7300865800866,37070.2222222222,2.99291666666667,3.86125,3.88208333333333,3.24125,0.37125,0.341666666666667,0.341666666666667,4.60535322304507,Sunday
25,307,2020-11-02,0.926464579244411,-3.3909525575147,5.24142914795216,0.727506304752682,0.606635802469135,1.59743080993081,29.3019644098591,61.9592631053157,0.0,17.0735354207556,51.5611047821574,83.124467734994,40605.1111111111,6.80208333333333,17.745,18.76625,13.2070833333333,12.5441666666667,6.98333333333333,5.865,7.20179101944754,Monday
26,84,2020-03-24,1.53505900268078,-2.36928577488208,5.4141127583223,0.164890151515151,0.0,12.4589129072682,16.2183507549361,35.2412891986063,0.0,16.4649409973192,62.2474619164086,95.3713748783516,35392.9,17.8275,18.7254166666667,18.9158333333333,19.0045833333333,0.305416666666667,0.205,0.205,13.3537094674709,Tuesday
27,176,2020-06-24,17.0896955931496,13.3845528973519,20.7546343880802,2.490291005291,0.0,0.0,25.8388543823326,48.1519684073307,0.605141322568522,1.51544572941898,53.7577463228779,88.623844234847,38080.7777777778,5.51416666666667,8.46708333333333,8.70416666666667,8.31041666666667,4.98208333333333,1.2375,0.230416666666667,18.704288346959,Wednesday
28,51,2020-02-20,-10.9329330757336,-15.5137388222746,-6.33528032425091,0.47117015604869,0.467272727272727,21.9039472739163,28.6795238095238,38.9289682539682,0.0,28.9329330757336,46.5500447775451,78.8514402287948,41207.4,20.0516666666667,21.6804166666667,20.9370833333333,21.08125,2.87916666666667,2.18,1.61125,11.2781968171683,Thursday
29,178,2020-06-26,19.9745890025788,13.2928818389058,26.6359831163397,3.7935474769618,0.0,0.0,25.2433982683983,39.0655122655123,2.29875658021078,0.324167577632023,41.7770593016029,90.6265839599511,41381.1111111111,14.1075,14.23625,14.1375,14.3916666666667,1.14083333333333,0.41875,0.2925,23.8850709830829,Friday
30,179,2020-06-27,21.2671426922257,16.1740818438023,26.3196278786719,4.54413127664676,0.0,0.0,24.8092481048363,40.0259266876914,3.47649636331508,0.209353671089393,59.4883566851309,96.6385250352992,41201.3333333333,13.5083333333333,12.3579166666667,12.5325,11.9954166666667,5.97333333333333,5.00083333333333,3.2325,19.530689128444,Saturday
31,257,2020-09-13,17.1034006875477,12.882100902614,21.2577750107948,6.94264675065591,0.0,0.0,26.4659936879235,46.7286317645967,0.999385026737968,1.89598433919022,61.33136931419,96.4456075874365,32449.2,8.92166666666667,9.98916666666667,9.84541666666667,9.65125,3.62291666666667,3.065,3.065,10.9429634671126,Sunday
32,195,2020-07-13,20.0292024706314,15.2147031896071,24.8142840934153,1.20964771430458,0.0,0.0,27.9236934563022,36.8485068072025,2.27069299242707,0.241490521795632,54.7056186608508,92.9594072176815,43113.6666666667,13.3241666666667,14.3895833333333,14.21875,13.805,1.17541666666667,0.973333333333333,0.256666666666667,20.8465047200987,Monday
33,287,2020-10-13,11.1494269133506,6.93720186478925,15.3420806336002,3.97702641494308,0.0,0.0,24.8347937745599,43.9894860608311,0.0,6.85057308664938,51.9432647274753,95.4704525493999,36325.0,7.34041666666667,9.80375,10.1366666666667,10.0766666666667,4.31375,3.52916666666667,1.57916666666667,11.6778841440162,Tuesday
34,232,2020-08-19,16.3395509442249,10.4661571146245,22.1819368686869,1.05848116280005,0.0,0.0,23.8813405797101,42.0902173913043,0.194010430390865,1.85445948616601,46.6188271604938,93.5730767814892,35484.2,16.0804166666667,17.1595833333333,17.03125,17.1779166666667,2.56083333333333,1.95708333333333,1.13458333333333,21.9355300201067,Wednesday
35,352,2020-12-17,-7.04337264374348,-10.1954315856777,-3.88174256417543,0.23041847041847,0.227936507936508,4.85137701804369,8.69626035196687,36.2225025879917,0.0,25.0433726437435,59.181034516707,84.8103963612736,46586.0,35.09,65.9633333333333,68.0475,56.36,9.35375,9.0075,5.99916666666667,4.39985406181982,Thursday
36,171,2020-06-19,21.5735427097058,14.7560381294371,28.3678329772609,0.73986440986441,0.0,0.0,23.3,35.4595238095238,3.96235840286927,0.388815693163519,46.5247670503485,91.0614334560071,45127.0,15.9579166666667,16.0233333333333,15.96375,15.38,1.93958333333333,1.49833333333333,0.24375,26.1938258476226,Friday
37,95,2020-04-04,5.66068626436082,0.46427398205659,10.8234575061909,0.46163835380306,0.107070707070707,5.76367521367521,25.1673593073593,37.3752447552447,0.0,12.3393137356392,61.1690804645606,94.300256886117,30344.2,12.4958333333333,13.1575,13.0445833333333,13.1891666666667,2.87208333333333,1.965,1.59333333333333,15.8936494668737,Saturday
38,103,2020-04-12,6.17376348283464,0.490535774748865,11.8459399101044,3.97714621905554,0.202222222222223,4.30690476190476,16.8382228719948,36.9343892137752,0.0,11.8262365171654,46.7889705690435,87.4541088034932,29684.9,4.64333333333333,3.2125,2.8575,3.24458333333333,4.96666666666667,4.96666666666667,4.87291666666667,11.815067700868,Sunday
39,146,2020-05-25,21.2008578376015,15.290087827028,27.0799214094729,0.91959750927398,0.0,0.0,20.3118421052632,37.6593201754386,3.62917722069065,0.428319383089204,52.9103243978244,95.0885165760166,37821.1,14.1570833333333,18.1595833333333,17.6670833333333,16.3975,4.24666666666667,3.765,0.986666666666667,21.4971633635929,Monday
40,140,2020-05-19,13.8481538315809,8.15428786812631,19.4822634744719,0.222920659491867,0.0,0.0444444444444444,8.6325885668277,42.5833302835114,0.0037037037037037,4.15554987212276,34.4282395465176,68.0761280189328,32815.2222222222,-0.0854166666666667,0.1975,0.19875,0.05625,6.85083333333333,6.83083333333333,6.81208333333333,20.1382018799437,Tuesday
41,15,2020-01-15,-2.3948749350725,-5.15414090352127,0.360032936485573,1.63229717813051,2.29916386083053,13.1508778879264,28.3084077380952,38.939880952381,0.0,20.3948749350725,74.59906016616,92.8143593752349,44120.8888888889,13.1083333333333,17.21375,16.7325,18.0145833333333,3.03,2.55375,1.84666666666667,3.40602352174798,Wednesday
42,191,2020-07-09,25.8913020402669,18.8601309714649,32.8896180261162,2.92669170365243,0.0,0.0,19.1403540903541,40.5001424501425,7.90630204026691,0.015,43.3326351352119,93.6421939837853,49413.0,55.3783333333333,79.42875,76.5845833333333,76.7883333333333,14.46875,13.6770833333333,4.63625,25.5257651437331,Thursday
43,360,2020-12-25,-5.30380287171229,-8.32386587928979,-2.26433959577097,6.33528010445371,5.09408128908129,10.4258954008954,25.5490033033893,47.4284135617469,0.0,23.3038028717123,76.4078508956623,93.9728082966287,39178.0,6.29958333333333,4.97875,4.5375,4.66625,3.16875,2.96416666666667,1.10875,2.58836151125445,Friday
44,158,2020-06-06,16.6598589618837,11.3608920383859,21.9587647292558,0.58687007712885,0.0,0.0,26.1373677248677,44.0639097744361,0.980846631581925,2.32098766969824,45.5218956254215,89.5529623988489,36015.6666666667,6.60416666666667,9.99541666666667,10.0254166666667,9.03916666666667,10.7416666666667,10.725,10.725,25.0433780710835,Saturday
45,292,2020-10-18,7.92335826381964,4.1951380203849,11.6083629010663,4.47407906128959,0.152954545454546,0.362222222222223,22.0698412698413,45.8163410663411,0.0,10.0766417361804,53.1993493399119,91.1882938799454,31616.8,3.79875,3.08583333333333,2.31833333333333,1.23458333333333,1.24291666666667,0.327083333333333,0.327083333333333,4.48693016364071,Sunday
46,328,2020-11-23,-1.26171727595876,-4.20317005191231,1.6867566923101,1.21397368064035,0.425836139169473,6.19742193173566,28.7558922558923,40.2255591630592,0.0,19.2617172759587,73.4023569023569,94.7242985409652,42287.0,12.4620833333333,15.8091666666667,16.0945833333333,15.2966666666667,14.7975,12.5645833333333,10.83,3.58464647059865,Monday
47,119,2020-04-28,8.2862740913496,2.61190687484732,13.9270804287756,1.05687137681159,0.0,2.67083333333334,10.8544566544567,37.8114468864469,0.0,9.71372590865039,44.6091800356506,87.49651416122,30527.0,4.10958333333333,5.41708333333333,5.62291666666667,5.07375,9.10625,4.94833333333333,2.24166666666667,16.9122998562669,Tuesday
48,85,2020-03-25,2.32479823388686,-2.6584606904963,7.28115834818776,0.662511904761904,0.1375,11.5415309106099,14.5360010162602,35.602025261324,0.0,15.6752017661131,62.7868930987946,95.1868145331893,34213.0,13.1454166666667,15.4095833333333,15.9025,15.7891666666667,1.26458333333333,0.475833333333333,0.475833333333333,13.4969713286351,Wednesday
49,254,2020-09-10,14.0538846421169,10.7521225780139,17.3419380430248,0.377776943895365,0.0,0.0,23.975542975543,35.8189995189995,0.0748866542664496,4.02100201214957,68.2790053906353,97.9724648865566,35261.7,21.2995833333333,20.72125,20.4479166666667,20.2729166666667,0.697083333333333,0.398333333333333,0.31875,9.54656494167065,Thursday
50,115,2020-04-24,4.30957246753373,-0.90968514986767,9.46361499836134,0.135595998543367,0.0320987654320988,5.82728121551651,15.1121082621083,38.4118233618234,0.0,13.6904275324663,32.9066646860764,80.5049613784908,35440.6666666667,11.4475,12.5191666666667,11.50375,9.79208333333333,4.2775,3.48833333333333,0.629166666666667,16.0244979964078,Friday
51,361,2020-12-26,-6.94787136249611,-9.1973577451036,-4.68285521213316,1.33875708693595,2.04755892255892,13.7960338881392,26.6448187252109,47.4914641640132,0.0,24.9478713624961,71.3446135976413,89.0239913893564,40148.3333333333,10.3370833333333,7.45208333333333,6.97875,7.17791666666667,5.27583333333333,5.06583333333333,1.59958333333333,3.1603167989418,Saturday
52,306,2020-11-01,3.08125901416238,-1.77521390767857,7.88577944029713,5.44383018738472,1.7715404040404,0.730832577581804,27.4621092259665,61.3792845760322,0.0,14.9187409858376,61.6995911495911,92.7300865800866,37070.2222222222,2.99291666666667,3.86125,3.88208333333333,3.24125,0.37125,0.341666666666667,0.341666666666667,4.60535322304507,Sunday
53,153,2020-06-01,12.8977833705175,5.35768061072718,20.3938903490474,1.31329770937859,0.0,0.0,23.529231923999,42.096531558782,0.018936170212766,5.12115279969527,37.4788956174553,89.6619766441222,31042.7,4.79833333333333,5.97,5.47958333333333,5.34041666666667,1.69416666666667,1.69416666666667,1.19875,24.9927506231088,Monday
54,175,2020-06-23,20.8070038480392,16.4746287390154,25.1121226656411,10.9753000414776,0.0,0.0,21.8210774410774,47.0898540965208,3.50101171585979,0.694007867820614,64.1380975587116,95.6586446123727,44473.3333333333,13.6904166666667,16.7291666666667,16.9633333333333,16.13625,7.39791666666667,6.7225,6.7225,14.4974171780715,Tuesday
55,204,2020-07-22,21.0087358175593,16.367395830386,25.6125710685387,5.27919448924351,0.0,0.0,21.6510742344076,37.7918871252205,3.20670123268162,0.197965415122278,63.1654681391109,96.228495916668,45162.5555555556,16.28625,15.4204166666667,15.42875,14.6933333333333,4.90875,2.91166666666667,0.7675,15.2335715829662,Wednesday
56,171,2020-06-19,21.5735427097058,14.7560381294371,28.3678329772609,0.73986440986441,0.0,0.0,23.3,35.4595238095238,3.96235840286927,0.388815693163519,46.5247670503485,91.0614334560071,45127.0,15.9579166666667,16.0233333333333,15.96375,15.38,1.93958333333333,1.49833333333333,0.24375,26.1938258476226,Friday
57,193,2020-07-11,22.3013170207331,18.6691560389344,25.9027363360803,7.57679526355996,0.0,0.0,30.3765605759212,41.6989911906792,4.53616550558153,0.234848484848485,66.8951642831724,95.4947064528365,44640.1111111111,14.65,16.54,16.67125,16.7858333333333,5.0075,4.7875,0.624583333333333,14.0558898502061,Saturday
58,306,2020-11-01,3.08125901416238,-1.77521390767857,7.88577944029713,5.44383018738472,1.7715404040404,0.730832577581804,27.4621092259665,61.3792845760322,0.0,14.9187409858376,61.6995911495911,92.7300865800866,37070.2222222222,2.99291666666667,3.86125,3.88208333333333,3.24125,0.37125,0.341666666666667,0.341666666666667,4.60535322304507,Sunday
59,328,2020-11-23,-1.26171727595876,-4.20317005191231,1.6867566923101,1.21397368064035,0.425836139169473,6.19742193173566,28.7558922558923,40.2255591630592,0.0,19.2617172759587,73.4023569023569,94.7242985409652,42287.0,12.4620833333333,15.8091666666667,16.0945833333333,15.2966666666667,14.7975,12.5645833333333,10.83,3.58464647059865,Monday
60,119,2020-04-28,8.2862740913496,2.61190687484732,13.9270804287756,1.05687137681159,0.0,2.67083333333334,10.8544566544567,37.8114468864469,0.0,9.71372590865039,44.6091800356506,87.49651416122,30527.0,4.10958333333333,5.41708333333333,5.62291666666667,5.07375,9.10625,4.94833333333333,2.24166666666667,16.9122998562669,Tuesday
61,218,2020-08-05,17.8698653198653,12.9889097322431,22.7219280102614,0.572837431268804,0.0,0.0,26.6912061794415,39.3245279593319,0.795507054673721,0.925641734808402,47.892380386498,93.8873091324072,39901.0,10.6254166666667,14.0554166666667,13.9391666666667,14.77875,4.79041666666667,4.0975,2.42875,22.1652301463432,Wednesday
62,366,2020-12-31,-2.55664353856021,-5.21611743676275,0.0641320204849626,0.089951702879602,0.181818181818182,11.3051570343237,27.4739236094953,46.2098725359917,0.0,20.5566435385602,65.063012714204,86.504262633432,40434.3333333333,19.4254166666667,17.07375,16.4179166666667,16.3020833333333,6.97916666666667,6.1875,1.8375,3.88692817194882,Thursday
63,108,2020-04-17,0.583116900922123,-4.2647513156616,5.40683904561062,0.701118165784832,0.423809523809523,6.00021367521367,22.5875464042131,37.7221209554543,0.0,17.4168830990779,37.5841987086195,87.4875442419726,36387.1111111111,9.85166666666667,11.2241666666667,10.9870833333333,11.6033333333333,2.71208333333333,2.71208333333333,2.49916666666667,16.4440684222983,Friday
64,137,2020-05-16,11.0626332286029,5.64275645333139,16.4592872332346,0.04166652333448,0.0,0.0634920634920634,18.9375,33.925,0.0,6.93736677139709,53.9492437819051,94.9116066579776,30755.0,4.32291666666667,4.65791666666667,5.00416666666667,3.62708333333333,0.550416666666667,0.252083333333333,0.252083333333333,22.3214992877493,Saturday
65,257,2020-09-13,17.1034006875477,12.882100902614,21.2577750107948,6.94264675065591,0.0,0.0,26.4659936879235,46.7286317645967,0.999385026737968,1.89598433919022,61.33136931419,96.4456075874365,32449.2,8.92166666666667,9.98916666666667,9.84541666666667,9.65125,3.62291666666667,3.065,3.065,10.9429634671126,Sunday
66,195,2020-07-13,20.0292024706314,15.2147031896071,24.8142840934153,1.20964771430458,0.0,0.0,27.9236934563022,36.8485068072025,2.27069299242707,0.241490521795632,54.7056186608508,92.9594072176815,43113.6666666667,13.3241666666667,14.3895833333333,14.21875,13.805,1.17541666666667,0.973333333333333,0.256666666666667,20.8465047200987,Monday
67,189,2020-07-07,24.9213332480818,18.0022052429667,31.7961709292413,1.45209272775449,0.0,0.0,21.9184466298597,39.5649930986887,6.9629189258312,0.0415856777493607,44.2936311023686,88.9876460159943,47539.4,23.6945833333333,56.3816666666667,55.0525,52.2245833333333,15.1608333333333,11.9958333333333,5.33916666666667,25.6374820112677,Tuesday
68,232,2020-08-19,16.3395509442249,10.4661571146245,22.1819368686869,1.05848116280005,0.0,0.0,23.8813405797101,42.0902173913043,0.194010430390865,1.85445948616601,46.6188271604938,93.5730767814892,35484.2,16.0804166666667,17.1595833333333,17.03125,17.1779166666667,2.56083333333333,1.95708333333333,1.13458333333333,21.9355300201067,Wednesday
69,100,2020-04-09,3.17175050274784,-0.252749132866013,6.56439015919069,4.83436169970381,0.923126262626263,4.23283344958537,29.6009598426265,55.0577601410935,0.0,14.8282494972522,51.7669948787596,95.6144144526497,31226.9,0.525,0.6675,0.447916666666667,0.45625,9.55041666666667,5.30166666666667,4.77375,14.4336488580984,Thursday
70,318,2020-11-13,2.05168031424696,-2.16151010827776,6.27005540551421,0.390662557066066,0.218827160493827,0.976981351981352,25.3111435997401,39.5036955815465,0.0,15.948319685753,63.8669628616997,92.0359573175363,39874.2222222222,30.33,16.4475,16.1141666666667,14.39375,16.7991666666667,15.3308333333333,11.4808333333333,4.6551666166764,Friday
71,214,2020-08-01,21.6243375428052,15.1963505472457,28.0192272971258,6.63580018264615,0.0,0.0,13.4568452380952,36.7425595238095,3.8426233419733,0.218285799168153,48.4643664930193,95.6512546066626,43752.5555555556,21.66,20.985,20.50625,19.28625,5.76625,0.4725,0.472083333333333,21.4675459959123,Saturday
72,306,2020-11-01,3.08125901416238,-1.77521390767857,7.88577944029713,5.44383018738472,1.7715404040404,0.730832577581804,27.4621092259665,61.3792845760322,0.0,14.9187409858376,61.6995911495911,92.7300865800866,37070.2222222222,2.99291666666667,3.86125,3.88208333333333,3.24125,0.37125,0.341666666666667,0.341666666666667,4.60535322304507,Sunday
73,83,2020-03-23,-0.0503756731899726,-3.3718657333662,3.2722456623975,3.31845676691729,1.39530303030303,13.3589552990869,15.3049242424242,38.4176136363636,0.0,18.05037567319,65.8654550091347,96.6021013550646,37350.3,16.6608333333333,18.0670833333333,17.6766666666667,17.35875,0.498333333333333,0.22875,0.228333333333333,8.49865526516961,Monday
74,112,2020-04-21,0.255285018852279,-3.82064414029181,4.32706480581645,1.6249686716792,0.808530303030303,4.46419413919413,28.5397266313933,63.201254609588,0.0,17.7447149811477,43.5035155476332,88.4325847249946,32356.4,-0.0579166666666667,-4.336808689942023e-19,-0.0058333333333333,-0.0091666666666666,0.18375,0.18375,0.18375,16.6887509127648,Tuesday
75,225,2020-08-12,21.0011507511367,13.6864383401686,28.278696560921,0.0389365079365079,0.0,0.0,25.8,38.5444444444445,3.09957499356098,0.0984242424242424,39.4610857613966,92.3165534210728,42191.9,26.2845833333333,22.8841666666667,23.58625,28.935,10.7145833333333,8.85416666666667,3.72916666666667,25.0126740155678,Wednesday
76,226,2020-08-13,21.8630917747534,14.7401185604676,28.9573594187675,0.467679738562091,0.0,0.0,12.8564814814815,38.6375661375661,3.92957986999147,0.0664880952380952,41.6530105588929,93.9450596215302,43655.5,20.5195833333333,23.0970833333333,22.0941666666667,23.735,6.25541666666667,4.75166666666667,0.671666666666667,23.5125262101847,Thursday
77,339,2020-12-04,0.374905713859252,-1.59710152821193,2.32779684454663,2.54035245176976,0.302609427609427,4.28127269426289,22.4519138170566,42.3369107744108,0.0,17.6250942861407,76.3419280524544,93.5679105170333,42415.0,13.9583333333333,13.8816666666667,13.6570833333333,14.1245833333333,10.43375,9.39458333333333,6.71125,2.52598759268107,Friday
78,277,2020-10-03,6.89691447029697,2.66805475139844,11.0941669953005,0.584895200965377,0.0,0.0277777777777778,18.5416666666667,41.8333333333333,0.0,11.103085529703,51.656662989578,94.4548863284819,34908.3333333333,13.5729166666667,13.6941666666667,13.7841666666667,13.5354166666667,0.815833333333333,0.3175,0.3175,9.59683378766966,Saturday
79,180,2020-06-28,21.386135635402,15.2542196850078,27.4723648985286,1.19532045602221,0.0,0.0,21.8376190476191,39.0981060606061,3.48353298802821,0.0973973526261856,51.0209352886222,95.4977630024179,41020.3333333333,13.0245833333333,12.60375,13.00375,13.09,3.39916666666667,2.87625,2.74625,26.6220551784166,Sunday
