,DATE,Time,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,Demand,HOEP,Hour.1.Predispatch,Hour.2.Predispatch,Hour.3.Predispatch,OR.10.Min.Sync,OR.10.Min.non.sync,OR.30.Min,ALLSKY_SFC_SW_DWN
268,2020-09-25,269,15.88898443352968,9.43099468954249,22.34151730702163,0.7024590258707902,0.0,0.0,19.22770562770562,34.72987012987012,0.2974326868428531,2.408448253313183,58.22479312939083,95.94517657736048,34954.2,16.52,17.6679166666667,17.6425,18.0920833333333,2.28583333333333,0.456666666666667,0.379583333333333,13.37533047220894
269,2020-09-26,270,18.07320334695143,12.100301465513738,24.0477237242723,0.5437838260197394,0.0,0.0,20.21863707174539,38.44223985890652,0.8466996010525417,0.7734962541011128,57.712392826314726,94.54347411376274,32560.0,9.91,12.882083333333302,13.2579166666667,13.2020833333333,4.66833333333333,2.89625,0.785833333333333,12.69237269788183
270,2020-09-27,271,19.57704254206097,15.510600208688745,23.6250620410033,0.8114250905040378,0.0,0.0,21.26016952508181,44.207873218399534,2.4546020466816514,0.8775595046206753,61.723239922037045,92.18299731410778,36462.11111111111,9.23541666666667,10.4495833333333,10.6320833333333,10.4483333333333,2.74166666666667,0.72625,0.352083333333333,11.94336594490452
271,2020-09-28,272,17.88765020956818,13.451001797402403,22.298229244553543,7.634361233527901,0.0,0.0,22.1017212725546,40.87689933523268,1.55170692431562,1.6640567147474323,66.00170651729792,96.15779841425,40522.444444444445,26.0595833333333,20.9583333333333,18.9125,19.3116666666667,7.78625,4.39041666666667,3.13958333333333,10.01308104262887
272,2020-09-29,273,14.216312349501203,11.102478724518026,17.28955736528022,6.082608851674639,0.0,0.0,25.00437833771168,39.740516273849614,0.0017391304347826,3.785426780933579,63.83985433967666,95.05963308249405,34168.8,14.7129166666667,16.6170833333333,16.2995833333333,16.3591666666667,1.19708333333333,0.360416666666667,0.332916666666667,9.189690351369649
273,2020-09-30,274,12.235693452819731,8.733131029126165,15.70473610382368,8.05698088972431,0.0,0.0,22.97217418670907,50.526876405501575,0.0,5.764306547180279,65.93501652019651,95.93846136288866,33210.7,7.851666666666671,11.7133333333333,11.8516666666667,11.4425,4.66708333333333,0.805833333333333,0.805833333333333,8.511055701743908
274,2020-10-01,275,10.90214761904762,6.90826155780494,14.86675773809524,3.0860288600288603,0.0372727272727273,0.0,26.107598129691155,40.21680509413066,0.0,7.09785238095238,57.13843765742151,93.68889199575186,33094.4,11.5233333333333,11.9554166666667,11.8004166666667,12.0541666666667,2.22333333333333,0.290416666666667,0.290416666666667,11.45579564401178
275,2020-10-02,276,7.930165981046198,4.434197053090241,11.410121613057465,2.466390717081774,0.045959595959596,0.0440917107583774,25.099007936507935,37.71428571428572,0.0,10.06983401895379,63.17211147652573,93.97746611266705,36946.77777777778,12.395,13.0320833333333,12.9516666666667,12.3316666666667,0.50875,0.234166666666667,0.234166666666667,8.785587408646101
276,2020-10-03,277,6.896914470296974,2.668054751398436,11.094166995300537,0.5848952009653765,0.0,0.0277777777777777,18.541666666666668,41.833333333333336,0.0,11.10308552970302,51.65666298957802,94.45488632848196,34908.333333333336,13.5729166666667,13.6941666666667,13.7841666666667,13.5354166666667,0.815833333333333,0.3175,0.3175,9.59683378766966
277,2020-10-04,278,8.065783946428812,4.0966455422748815,12.004460552336871,3.190912698412698,0.0,0.0277777777777777,18.268480066445186,39.77541528239203,0.0,9.934216053571186,66.3266377652687,95.41933431229708,35289.77777777778,11.8758333333333,10.1266666666667,10.5095833333333,10.7254166666667,0.597083333333333,0.2254166666666669,0.2254166666666669,7.07724857527738
