daytype,horizon,theta_h,cond_S_h,drift_err,diff_err,drift_rel,diff_rel
weekday,2,0.0,15.993089289367008,0.24030752348812096,0.003171686601124336,0.1176984479030382,0.02937849488309991
weekday,4,0.5,31.86835677779662,0.6066712366668909,0.017114156024235553,0.27503131402634856,0.059266167957029665
weekday,8,0.0,54.46743364311286,1.3537122761752147,0.12404815836866051,0.6726973755979226,0.19512674378822184
weekday,12,0.0,65.70406549669104,1.4923387557406596,0.2762365036703381,0.8367611974223099,0.3026000635805785
weekday,24,1.0,86.641657213198,1.3312227540387926,0.7077981061715868,1.0757219638101678,0.49344377167411524
