,0,1,2,3,4,5,6,7,8,9,10
2018-01-06 21:00:00,0.08621075115266073,0.1453056799428609,0.19202811710178191,0.1999975800236665,0.19557988471388071,0.18860457865773636,0.18087470384701618,0.1726529490007074,0.1644812458411769,0.1573397483880506,0.15203889211466035
2021-01-30 13:00:00,0.1265325219157516,0.13040352651751458,0.13581691010677224,0.14056847859926747,0.14432532088207142,0.14724061572147676,0.14953117961213294,0.15137217255390528,0.15288711421522141,0.15415932901483828,0.15524446552818888
2023-08-05 13:00:00,0.03202294264235356,0.026785518170251932,0.023369726160158432,0.021067244739466206,0.01944901586695128,0.018255805671323296,0.01732841965127302,0.016569762376701734,0.0159215393952587,0.015349256429048271,0.014832664431972096
2018-07-28 23:00:00,0.09236508753292305,0.08512191083567523,0.0805174437099044,0.07748666292904574,0.07569606711052973,0.07485753909783023,0.07469372699506119,0.07497558395381004,0.07553307392138255,0.07624746019825963,0.07703857539206793
2021-02-20 11:00:00,0.11824564456771176,0.12503760449958565,0.13302334683438152,0.1399053728560793,0.14538956036840742,0.14972403641718837,0.15322049553852168,0.1561281573880485,0.15862249972819836,0.16082119623543997,0.162801584778158
2024-06-22 09:00:00,0.13022414816673342,0.14223157917472545,0.1313789495755477,0.11661901042895254,0.09579676636970515,0.07315235647161912,0.052430487326127,0.0354127018916272,0.02214994890786373,0.011885782762076037,0.003817339034152838
2021-09-18 09:00:00,0.1433742399161194,0.13328838515144747,0.12524866210722918,0.1191184015886467,0.11482905426473586,0.1120352809054685,0.11035796122149517,0.10948894704205535,0.10919994798537483,0.10932609324086974,0.10974854201342586
2019-01-05 09:00:00,0.044364807713790755,0.04176989751595204,0.0408021034002918,0.04022273131258505,0.03973230883444831,0.03926233005837764,0.03879940646637603,0.03834350092509049,0.037897076216245475,0.037462227954367905,0.03704011666793835
2022-01-15 18:00:00,0.0737594172465929,0.10321856087367341,0.12041657693851159,0.14055271969160246,0.1614629823414877,0.18109336617096508,0.1984680225439419,0.2135125420570822,0.22659586401010534,0.23815987824292714,0.2485107779409175
2020-10-24 07:00:00,0.07556411320036208,0.06682288698798053,0.06129812995857862,0.057691353115324466,0.05527713503146159,0.05362137472693447,0.05245486787120715,0.05160789961439089,0.05097232234289765,0.05047869716509541,0.050082210707501636
2024-02-11 02:00:00,0.11592914060967795,0.10305040530932129,0.09466372370397134,0.08914897504853951,0.08552406542066181,0.08315361035015433,0.08162253181771983,0.08065717431141715,0.08007400969416581,0.07974758385068477,0.07959067680121105
2020-07-25 18:00:00,0.20510873532426413,0.2508066604466454,0.29252051861753164,0.3142067821920156,0.3235750926354588,0.3274766626745801,0.3288294707160285,0.32890189309388185,0.32829979745659454,0.3273384494650481,0.32619415293862075
2024-04-20 14:00:00,0.24536115860045368,0.2864337177814634,0.3077524881806498,0.31461442419098185,0.3121587833840648,0.3036618765773379,0.2914231510719599,0.2771184465546252,0.2619414444184018,0.24671811153207196,0.23200627404788218
2018-12-09 06:00:00,0.11967828795216345,0.12675112673860275,0.13498580898675536,0.1420643744284027,0.14769910550283913,0.15215028839303618,0.1557411208688023,0.15872977280877162,0.16129808853863825,0.16356804541799544,0.16561978355893175
2018-11-18 04:00:00,0.7102084802579254,0.8245552608660807,0.9117510814415799,0.9885667317145402,1.0534289469898548,1.1035236536979143,1.140336952883288,1.1670168622080923,1.1864714174042437,1.2009024001499031,1.2118819551062285
2018-08-04 15:00:00,0.046327365817038356,0.06082785861792427,0.04937406334397834,0.03610200025337455,0.02913645901575083,0.026331441235411205,0.025573966254337364,0.025739909848718937,0.02627463101391891,0.02690791352673358,0.0275128916611554
2018-03-25 02:00:00,0.2184893629252112,0.21957277160356892,0.21489825991818465,0.20517174347783387,0.1927183514953009,0.17943494584390268,0.16655309096207266,0.15473767143383912,0.14425045888610127,0.13510291193823568,0.1271723932517242
2019-06-01 07:00:00,0.10879130838822014,0.09666335777095839,0.08884997728183405,0.08377029794005132,0.08046614968794114,0.07832556206506547,0.0769543927484603,0.07609701610567539,0.07558547532689339,0.07530779033909378,0.07518830646774127
2019-09-22 00:00:00,0.1843981689113346,0.1846088013864596,0.17919379254394716,0.16875477872865435,0.15526343195083753,0.14047650059052402,0.12569540971082668,0.11175325272258825,0.09908706578267525,0.08784657156896185,0.07800137438056776
2018-10-28 05:00:00,0.821288632755402,0.920688475190589,0.9891880240158586,1.032113547813549,1.0586982912695992,1.0748337701890542,1.0841531359867522,1.0891242931593235,1.0915140312779599,1.0925705993028776,1.09313070678684
2023-04-01 13:00:00,0.22228551691096143,0.26043949705027525,0.28087176509726786,0.2882232070706863,0.2870735437621201,0.28030511996197477,0.26992596997015617,0.2574190256553843,0.24387680515897012,0.23009776631997259,0.21666526141776868
2018-02-10 16:00:00,4.75077327444677,5.457187131292111,5.915137594276744,6.217415551642096,6.425637018860117,6.563559205991126,6.643990200846497,6.678234367368493,6.677009223532609,6.649670679350186,6.603773077673347
2018-07-14 18:00:00,0.014007062005535283,0.004224830563590052,0.0061374882745186266,0.015731025223711902,0.02399513975867518,0.030902849375302553,0.03663807415983967,0.04142158068649984,0.04544872808957014,0.048876019479938346,0.051824292364930614
2020-11-07 13:00:00,0.038703986785711415,0.03963248144453353,0.04198938713306314,0.044386298382343384,0.046492462990794604,0.048260932462319994,0.04971893483739059,0.05091256402346894,0.05188874617419697,0.05268864437635218,0.05334586549986312
